,item_id,title,Tags
26713,131966,La 317ème section (1965),['vietnam']
26714,133467,Warbus (1986),vietnam jungle
26715,135981,Universal Soldier II: Brothers in Arms (1998),['vietnam']
26716,140665,84 Charlie Mopic (1989),['vietnam']
26717,145789,Strike Commando (1987),['vietnam']
26718,149927,The Forgotten (1989),['vietnam']
26719,153666,The Foot Shooting Party (1994),['vietnam']
26720,167906,Firehawk (1993),['vietnam']
26721,167918,Nam Angels (1989),['vietnam']
26722,171895,Miss Saigon: The 25th-Anniversary Performance (2016),['vietnam']
26723,116857,Love and Honor (2012),['vietnam']
26724,31107,Mikey and Nicky (1976),['betrayal']
26725,31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),['betrayal']
26726,88466,Broken Sky (El cielo dividido) (2006),['betrayal']
26727,98237,Price Check (2012),['betrayal']
26728,102677,"Players, The (Les infidèles) (2012)",['betrayal']
26729,117142,An Empress and the Warriors (2008),['betrayal']
26730,130524,Flying Home (2014),['betrayal']
26731,133616,Tank Force (1958),['betrayal']
26732,137212,Blowing Wild (1953),['betrayal']
26733,139739,Forever Young (1983),['betrayal']
26734,143009,Pure (2009),['betrayal']
26735,143450,Morlang (2001),['betrayal']
26736,144564,King of Triads (2010),['betrayal']
26737,150946,Fast Workers (1933),['betrayal']
26738,154210,The chosen (2006),['betrayal']
26739,164600,Akira (2016),['betrayal']
26740,161026,Dirty Lies (2016),['betrayal']
26741,87785,Takers (2010),['betrayal']
26742,131739,Batman vs. Robin (2015),['betrayal']
26743,92096,14 Blades (Jin yi wei) (2010),['betrayal']
26744,81989,"Devil, The (Diabel) (1972)",['betrayal']
26745,164445,Occupied - Die Besatzung (2015),['betrayal']
26746,174429,Agent F.O.X. (2014),['rabbits']
26747,4178,Of Mice and Men (1939),['rabbits']
26748,35629,"Sea, The (Hafið) (2002)",['sexual abuse']
26749,144048,Something About Amelia (1984),['sexual abuse']
26750,159385,Snowland (2005),['sexual abuse']
26751,165117,Louis Theroux: Savile (2016),['sexual abuse']
26752,66622,His Private Secretary (1933),['office']
26753,117300,Demoted (2011),['office']
26754,128149,Not Safe for Work (2014),['office']
26755,195191,The Invitation (1973),['office']
26756,115412,El malvado Carabel (1956),['office']
26757,343,"Baby-Sitters Club, The (1995)",['camp']
26758,4831,Can't Stop the Music (1980),['camp']
26759,5469,Grand Theft Auto (1977),camp las vegas
26760,58309,War Dance (2007),['camp']
26761,99371,Camp Rock 2: The Final Jam (2010),['camp']
26762,112929,Paradise: Hope (Paradies: Hoffnung) (2013),['camp']
26763,114282,"Last Season, The (2014)",['camp']
26764,131634,Camp Cucamonga (1990),['camp']
26765,141271,Having Wonderful Time (1938),['camp']
26766,147342,Camp Dread (2014),['camp']
26767,162172,Summer Camp (2015),['camp']
26768,164973,Love Building (2013),['camp']
26769,176843,Over-sexed Rugsuckers from Mars (1989),['camp']
26770,130958,Killer Crocodile (1989),['camp']
26771,108316,American Scary (2006),['camp']
26772,99380,"New Barbarians, The (I nuovi barbari) (1983)",['camp']
26773,149350,Lumberjack Man (2015),['camp']
26774,202245,Three Examples of Myself as Queen (1994),['camp']
26775,103301,Liz & Dick (2012) ,['camp']
26776,127642,Madame Sin (1972),['camp']
26777,199586,Midnight Traveler (2019),['camp']
26778,136221,Hansel & Gretel: Warriors of Witchcraft (2013),['fairy tales']
26779,93443,Goon (2011),['sweet']
26780,95567,People Like Us (2012),['sweet']
26781,147240,Koroleva Benzokolonki (1963),['sweet']
26782,158958,Pollyanna (2003),['sweet']
26783,173687,Three Plus Two (1963),['sweet']
26784,92793,Rusalochka (The Little Mermaid) (1976),['sweet']
26785,25905,"Miracle of Morgan's Creek, The (1944)",['sweet']
26786,2056,In Search of the Castaways (1962),['south america']
26787,2847,Only Angels Have Wings (1939),['south america']
26788,121501,Cross Mission (1988),['south america']
26789,130808,River of Death (1989),south america jungle
26790,145554,The Two Parachutists (1965),['south america']
26791,157895,Pampa Bárbara (1945),['south america']
26792,158258,The Battle of Chile - Part 1 (1975),south america civil war
26793,27573,Stratosphere Girl (2004),['tokyo']
26794,70377,Where Danger Lives (1950),['memory loss']
26795,118736,Puzzle (1974),['memory loss']
26796,158711,Boy 7 (2015),['memory loss']
26797,177281,Off the Rails (2017),['memory loss']
26798,59044,Diminished Capacity (2008),['memory loss']
26799,1490,B*A*P*S (1997),['guilt']
26800,33401,"Adventurer, The (1917)",['guilt']
26801,72856,Moonrise (1948),['guilt']
26802,99106,"Guilt Trip, The (2012)",['guilt']
26803,134350,The Red House (1947),['guilt']
26804,149554,All My Sons (1948),['guilt']
26805,152647,A Hen in the Wind (1948),['guilt']
26806,162152,Five Nights in Maine (2015),['guilt']
26807,74475,"Headless Woman, The (Mujer sin cabeza, La) (2008)",['guilt']
26808,152053,Just Before Nightfall (1971),['guilt']
26809,61937,Sawdust and Tinsel (Gycklarnas afton) (1953),['circus']
26810,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",circus jungle
26811,1943,"Greatest Show on Earth, The (1952)",['circus']
26812,2438,Outside Ozona (1998),circus texas
26813,4913,Circus of Horrors (1960),['circus']
26814,73109,Trapeze (1956),['circus']
26815,77615,"Dark Tower, The (1943)",['circus']
26816,101446,"Big Circus, The (1959)",['circus']
26817,105304,Thampu (1978),['circus']
26818,108951,Rain or Shine (1930),['circus']
26819,116423,An Apology to Elephants (2013),['circus']
26820,116467,It's a Small World (1950),['circus']
26821,121630,The Circus Clown (1934),['circus']
26822,125251,The Wagons Roll at Night (1941),['circus']
26823,125596,Parade (1974),['circus']
26824,130586,Itinerary of a Spoiled Child (1988),circus africa
26825,135823,Dhoom 3 (2013),['circus']
26826,137517,Carnival Magic (1981),['circus']
26827,151119,"My Pal, the King (1932)",['circus']
26828,151121,The Big Cage (1933),['circus']
26829,155432,Bengal Tiger (1936),['circus']
26830,156204,Side Show (1931),['circus']
26831,158037,Prater (2007),['circus']
26832,160910,The Circus (1943),['circus']
26833,167164,Mister Universo (2016),['circus']
26834,171183,You Can't Cheat an Honest Man (1939),['circus']
26835,180071,Grazing the Sky (2013),['circus']
26836,186697,Sapthamashree Thaskaraha (2014),['circus']
26837,188377,Free Jimmy (2006),['circus']
26838,149338,Tyke Elephant Outlaw (2015),['circus']
26839,179507,Apoorva Sagodharargal (1989),['circus']
26840,79077,"Flight That Fought Back, The (2005)",['terrorism']
26841,87320,"Oath, The (2010)",['terrorism']
26842,88417,Exposed (1983),['terrorism']
26843,92593,Special Bulletin (1983),terrorism nuclear
26844,94808,Someone Like You (Unnaipol Oruvan) (2009),['terrorism']
26845,102235,Manhunt (2013),terrorism fbi
26846,116126,Complicit (2013),['terrorism']
26847,119579,Blast (1997),['terrorism']
26848,123393,Project Shadowchaser II (1994),terrorism south africa
26849,130828,No Place to Hide (1970),terrorism fbi
26850,132739,The Hunt for Eagle One (2006),['terrorism']
26851,138686,In the Name of God (2008),terrorism islam
26852,139191,Sahara Cross (1978),['terrorism']
26853,141926,He Named Me Malala (2015),['terrorism']
26854,152252,Taj Mahal (2015),['terrorism']
26855,161452,The Pirate (1978),terrorism middle east
26856,163438,Il caso Moro (1986),['terrorism']
26857,167246,The IRA Informant (1997),['terrorism']
26858,168636,Nocturama (2016),terrorism paris
26859,169488,Oklahoma City (2017),terrorism texas fbi
26860,169710,Escape from Segovia (1981),['terrorism']
26861,177107,Eagles of Death Metal: Nos Amis (Our Friends) (2017),['terrorism']
26862,179367,The Attacks Of 26-11 (2013),['terrorism']
26863,181521,Manchester: 100 Days After The Attack (2017),['terrorism']
26864,7789,"11'09""01 - September 11 (2002)",['terrorism']
26865,44943,9/11 (2002),['terrorism']
26866,95508,Cleanskin (2012),['terrorism']
26867,114195,Power and Terror: Noam Chomsky in Our Times (2002),['terrorism']
26868,131586,Terror at the Mall (2014),['terrorism']
26869,162828,Imperium (2016),terrorism fbi
26870,96114,Brake (2012),['terrorism']
26871,3029,Nighthawks (1981),['terrorism']
26872,206795,The Day Shall Come (2019),['terrorism']
26873,141139,The Terror Live (2013),['terrorism']
26874,7197,Ransom (a.k.a. The Terrorists) (1975),['terrorism']
26875,193900,22 July (2018),['terrorism']
26876,164641,The Burgos Trial (1979),['terrorism']
26877,91597,This Is Not a Film (In film nist) (2011),censorship iran
26878,99826,Cleanflix (2009),['censorship']
26879,61,Eye for an Eye (1996),['rape']
26880,675,Hostile Intentions (1994),['rape']
26881,2309,"Inheritors, The (Siebtelbauern, Die) (1998)",['rape']
26882,3320,Mifune's Last Song (Mifunes sidste sang) (1999),rape boarding school
26883,4577,Casualties of War (1989),rape jungle
26884,5084,Caged Heat (1974),['rape']
26885,5124,Town Without Pity (1961),['rape']
26886,5758,Horror Planet (a.k.a. Inseminoid) (1981),['rape']
26887,6174,Kinjite: Forbidden Subjects (1989),['rape']
26888,6903,Lipstick (1976),['rape']
26889,8454,Luna Papa (1999),['rape']
26890,26938,"Hunters, The (Jägarna) (1996)",['rape']
26891,49769,Something Wild (1961),['rape']
26892,59838,Chato's Land (1972),['rape']
26893,60827,Lost in Beijing (Ping guo) (2007),['rape']
26894,61396,Sergeant Rutledge (1960),['rape']
26895,63327,Säg att du älskar mig (2006),['rape']
26896,63645,"Free Will, The (Freie Wille, Der) (2006)",['rape']
26897,77910,American Gothic (1988),['rape']
26898,80295,"Reincarnation of Peter Proud, The (1975)",['rape']
26899,84242,Welcome to the Rileys (2010),['rape']
26900,86453,Pleasures of the Flesh (Etsuraku) (1965),['rape']
26901,87010,"Moon in the Gutter, The (La lune dans le caniveau) (1983)",['rape']
26902,88192,"Poker House, The (2008)",['rape']
26903,102854,Aftershock (2012),['rape']
26904,108048,"Time for Killing, A (1967)",['rape']
26905,122355,"Outrage, The (1964)",['rape']
26906,123296,Welcome to Hard Times (1967),['rape']
26907,125213,Red Heat (1985),['rape']
26908,130792,Terminal Bliss (1992),['rape']
26909,131221,Alien Warrior (1986),['rape']
26910,131858,Macho Callahan (1970),['rape']
26911,132870,Hearts and Armour (1983),['rape']
26912,132930,Demon Rage (Emanuelle e Françoise) (1975),['rape']
26913,133845,Lolly-Madonna XXX (1973),['rape']
26914,135196,Forced Entry (1975),['rape']
26915,135721,Outside Chance (1978),['rape']
26916,139323,Hope Lost (2015),['rape']
26917,143076,Aftermath (2004),['rape']
26918,143595,Born Innocent (1974),['rape']
26919,143651,Rossini (1997),['rape']
26920,146600,Gardener of Eden (2007),rape new jersey
26921,147028,Outrage (1950),['rape']
26922,150288,The Fifth Floor (1978),['rape']
26923,152826,Hawa (2003),['rape']
26924,155721,Poor Pretty Eddie (1975),['rape']
26925,159582,Return from Death: Frankenstein 2000 (1991),['rape']
26926,159947,Kick or Die (1987),['rape']
26927,160504,Apache Vengeance (1971),['rape']
26928,162252,Sket (2011),['rape']
26929,168696,On the Doll (2007),['rape']
26930,181249,Autumn Blood (2013),['rape']
26931,5925,"Beast Within, The (1982)",['rape']
26932,77416,Chained Heat (1983),['rape']
26933,2514,Pet Sematary II (1992),rape halloween
26934,204030,Share (2019),['rape']
26935,184443,Red Eye (2017),['rape']
26936,190571,Sunday Morning (2017),['rape']
26937,2904,Rain (1932),['rape']
26938,95560,Dangerous Davies: The Last Detective (1981),['rape']
26939,105357,Tyler Perry's Temptation: Confessions of a Marriage Counselor (2013),['rape']
26940,163781,Hail the Judge (1994),['rape']
26941,31053,Heart of America (2003),['rape']
26942,67459,Chaos (2005),['rape']
26943,96302,War of the Arrows (Choi-jong-byeong-gi Hwal) (2011),['rape']
26944,54318,Cruel Story of Youth (Seishun zankoku monogatari) (1960),['rape']
26945,8840,Who's That Knocking at My Door? (1967),['rape']
26946,179889,Insyriated (2017),['rape']
26947,103460,Ghoulies III: Ghoulies Go to College (1991),['monsters']
26948,200224,Book of Monsters (2018),['monsters']
26949,189233,Devilman - Volume 1: The Birth (1987),['monsters']
26950,93612,Nothing Lasts Forever (1984) ,['moon']
26951,116825,Those Fantastic Flying Fools (1967),['moon']
26952,124855,Moon Zero Two (1969),moon mining
26953,143440,"Mune, le gardien de la lune (2015)",['moon']
26954,171835,Neznaika na lune (1997),['moon']
26955,175989,Nude on the Moon (1961),['moon']
26956,112759,Healing (2014),birds australia
26957,72852,Judex (1963),['birds']
26958,237,Forget Paris (1995),paris basketball
26959,552,"Three Musketeers, The (1993)",['paris']
26960,598,Window to Paris (Okno v Parizh) (1994),['paris']
26961,641,"Little Indian, Big City (Un indien dans la ville) (1994)",paris jungle
26962,1571,When the Cat's Away (Chacun cherche son chat) (1996),['paris']
26963,2773,Alice and Martin (Alice et Martin) (1998),['paris']
26964,3666,Retro Puppet Master (Puppet Master 7) (1999),['paris']
26965,3781,Shaft in Africa (1973),paris africa
26966,3990,Rugrats in Paris: The Movie (2000),['paris']
26967,4287,Paris When It Sizzles (1964),['paris']
26968,4919,Subway (1985),['paris']
26969,5929,"Party 2, The (Boum 2, La) (1982)",['paris']
26970,6072,"Unfaithful Wife, The (Femme infidèle, La) (1969)",['paris']
26971,6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),paris homeless
26972,7339,Quartet (1981),['paris']
26973,25833,Camille (1936),['paris']
26974,25946,"Three Musketeers, The (1948)",['paris']
26975,31991,Love Me Tonight (1932),['paris']
26976,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",['paris']
26977,47725,Angel-A (2005),['paris']
26978,52037,Avenue Montaigne (Fauteuils d'orchestre) (2006),['paris']
26979,55106,Design for Living (1933),['paris']
26980,58939,I Always Wanted to Be a Gangster (J'ai toujours rêvé d'être un gangster) (2007),['paris']
26981,69387,Goodbye Again (1961),['paris']
26982,70670,Second Wind (Le deuxième souffle) (Second Breath) (1966),['paris']
26983,71413,Angel (1937),['paris']
26984,78272,"Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver) (1992)",['paris']
26985,79775,"Story of My Life, The (Mensonges et trahisons et plus si affinités...) (2004)",['paris']
26986,84334,"Rich, Young and Pretty (1951)",['paris']
26987,87566,If I Were King (1938),['paris']
26988,94068,Goodbye First Love (2011),['paris']
26989,97768,Free Men (Les hommes libres) (2011),['paris']
26990,98983,Arsène Lupin (2004),['paris']
26991,102429,"Little Thief, The (La petite voleuse) (1988)",['paris']
26992,104809,Phantom of the Rue Morgue (1954),['paris']
26993,106026,Folies Bergere de Paris (1935),['paris']
26994,108936,Man of the World (1931),['paris']
26995,111734,"Love Punch, The (2013)",['paris']
26996,111999,Princess Tam-Tam (Princesse Tam-Tam) (1935),['paris']
26997,113743,Just a Gigolo (1931),['paris']
26998,113955,Beauty and the Boss (1932),['paris']
26999,118040,Love on a Pillow (1962),['paris']
27000,123812,The Red Lily (1924),['paris']
27001,126156,Latitudes (2014),['paris']
27002,134304,The Madwoman of Chaillot (1969),['paris']
27003,135947,Killer Tomatoes Eat France! (1992),['paris']
27004,138766,Never Ever (1997),['paris']
27005,138822,Made In Paris (1966),['paris']
27006,138850,Svengali (1954),['paris']
27007,140096,3 Hearts (2014),['paris']
27008,141682,The Seine Meets Paris (1957),['paris']
27009,143870,The Perfect Date (2010),['paris']
27010,149745,Le Grand Partage (2015),['paris']
27011,152908,Panorama of Eiffel Tower (1900),['paris']
27012,152912,Palace of Electricity (1900),['paris']
27013,152916,Scene from the Elevator Ascending Eiffel Tower (1900),['paris']
